axieId,priceEth,saleDate,eye,ear,breedCount,mouth,horn,back,tail,eyeClass,earClass,genes
11347812,0.0500,2023-08-23,Gero,Seaslug,3,Catfish,Scaly Spear,Scarab,Cottontail,Aquatic,Aquatic,0xa000000005186333108429081044110410c5180a1441314404a5080a00253042
11347693,0.0920,2023-08-22,Gero,Gill,4,Catfish,Scaly Spear,Scarab,Cottontail,Aquatic,Aquatic,0x40000000071442321082208a1043094410a431061440190c04a318c400252902
11338179,0.0300,2023-08-22,Mavis,Inkling,4,Catfish,Scaly Spear,Scarab,Cottontail,Bird,Aquatic,0xa0000000051431340824210a10441148108121041445114404a2184a0020094c
11414501,0.0340,2023-08-20,Gero,Sakura,0,Catfish,Scaly Spear,Scarab,Cottontail,Aquatic,Plant,0xa00000000c0cc332108409021040084a0c8421441442214404a1284a0021114c
11414501,0.0350,2023-08-19,Gero,Sakura,0,Catfish,Scaly Spear,Scarab,Cottontail,Aquatic,Plant,0xa00000000c0cc332108409021040084a0c8421441442214404a1284a0021114c
11334679,0.0399,2023-08-18,Sleepless,Bubblemaker,5,Catfish,Scaly Spear,Scarab,Cottontail,Aquatic,Aquatic,0xa000000006145312102511441044114a106421421445108604a5194a00211802
11807415,0.0080,2023-08-15,Telescope,Friezard,4,Catfish,Scaly Spear,Scarab,Cottontail,Aquatic,Reptile,0x500000000514110110a41148104108ca144328061440284804a0184a0020280a
11406749,0.0300,2023-08-15,Tricky,Hollow,0,Catfish,Scaly Spear,Scarab,Cottontail,Reptile,Plant,0xa00000000530301014432102104229040ca1204c1445108804a2184c00200802
11414502,0.0500,2023-08-15,Sleepless,Seaslug,3,Catfish,Scaly Spear,Scarab,Cottontail,Aquatic,Aquatic,0xa0000000030c5323102109021040088410c420c81442208604a1284a00211102
11414501,0.0200,2023-08-15,Gero,Sakura,0,Catfish,Scaly Spear,Scarab,Cottontail,Aquatic,Plant,0xa00000000c0cc332108409021040084a0c8421441442214404a1284a0021114c
11334679,0.0300,2023-08-15,Sleepless,Bubblemaker,5,Catfish,Scaly Spear,Scarab,Cottontail,Aquatic,Aquatic,0xa000000006145312102511441044114a106421421445108604a5194a00211802
11327694,0.0150,2023-08-12,Gero,Seaslug,5,Catfish,Scaly Spear,Scarab,Cottontail,Aquatic,Aquatic,0xa00000000c146433108421041043214810c409421445114a04a5184a002008c8
11344241,0.0150,2023-08-12,Sleepless,Inkling,4,Catfish,Scaly Spear,Scarab,Cottontail,Aquatic,Aquatic,0xa0000000033033321024080a104410c2108121441445108604a1284a00241142
11349561,0.0170,2023-08-11,Tricky,Hollow,2,Catfish,Scaly Spear,Scarab,Cottontail,Reptile,Plant,0xa0000000051cc3331440288a104411480ca131441445214604a4284a00211846
11327029,0.0330,2023-08-11,Telescope,Seaslug,0,Catfish,Scaly Spear,Scarab,Cottontail,Aquatic,Aquatic,0xa00000000618623310a209021044108a10c5108a1443304804a1284c0021094c
11337341,0.0100,2023-08-04,Topaz,Friezard,3,Catfish,Scaly Spear,Scarab,Cottontail,Reptile,Reptile,0x500000000314530114a5280a1045200a144509441445114c04a1284400203002
11330283,0.0030,2023-07-31,Gero,Friezard,6,Catfish,Scaly Spear,Scarab,Cottontail,Aquatic,Reptile,0xa0000000031851331082094410452104144419461445114404a1294600211802
11347693,0.0150,2023-07-22,Gero,Gill,4,Catfish,Scaly Spear,Scarab,Cottontail,Aquatic,Aquatic,0x40000000071442321082208a1043094410a431061440190c04a318c400252902
